id,line_position
49031,23
89495,Pos. 4.0
81324,4.0
83825,1.0
82322,POS.1
105173,Pos. 1.0
103142,4.0
106582,1.1
98562,6.1
95113,Pos. 3.0
65952,Pos. 1.0
107560,3.0
86640,2.0
87371,1.0
34657,1.0
94715,1.0
87683,1
80788,11.1
86721,1.1
107717,1.0/2.0
107373,2.0
64117,9.0 / 10.0
64109,3.0
84015,3.1
88629,2.0
99393,3.0
94149,3.0
41385,1
103808,4.0
31616,Pos.1.0
88088,1.0
84006,2.1
107609,1.0
91391,Pos. 1
87125,2.0
82049,1.0
100181,3.0
103086,4.0
67816,Pos. 1.0
63256,11.1
90208,1.0
99413,5.0
85221,4.0
115410,1.0
102071,1.0
107406,2.0
107709,11.0
101312,8.0
86386,6.0
81185,1.0
83300,1
93704,5.0
96436,310
61964,15.0
69722,2.0
65157,20.2
99363,2.0
99041,6.0
107589,2.0
101051,10_13
102427,28
87139,6.0
85834,5.0
39009,3.1
31857,2.1
60279,1.0
120869,1
91424,10
99426,4.0
86641,2.0
88937,20
36382,Pos. 1.0
39151,3.0
33263,1.0
120870,2
107571,3.0
88816,Pos. 1.0
98709,5.0
94986,2.0
123241,1.0
104879,1.2
85767,Pos 2.0
84876,1.0
84116,1.1
104355,1.0
107465,1/2/3
35969,1.0
109678,1.2/2.2
110053,10
86373,1.1
83648,1.0
81254,6.0
96501,1.1
98415,Pos. 30.1
107239,2.0
105119,2.0
31934,3.0
33746,Pos.1.0
108056,4.0
107694,4.0
99000,1.0
92764,Pos. 1.0
85586,4.1
107757,2.0
107562,5.0
31924,1.2
82055,7.0
83115,4.0
85055,Pos. 11.0
90807,8.0
99099,3.0
99873,5.0
107676,1.0
120871,3
85220,2.0
99058,1.0
99268,4.0
99053,1.0 + 2.0
33270,8.0
37470,Pos.3.0
107719,4.0
102412,13
105365,5.0
90800,1.1
120872,4
35579,1.0
107688,3.0
98918,Pos. 3.0 + 4.0
94365,1.1
99140,3.0
105105,30-30.1
107590,3.0
106092,1.0
106016,3.0
98935,2.0
94118,Pos. 35.1
104461,4.0
105075,1.0
105583,35.5
99113,3.0
93768,3.0
112871,1
107378,2.0
102135,1.0
107978,1.0
108954,1.0
83624,2.0
115411,2.0
103326,1.0
101540,Pos. 1.0
120873,5
98913,2.0
96055,7.0
82111,1.0
86703,3.8
102232,5.0
107235,2.0
107599,1.0
107686,1.0
106145,2.0
96619,1.4
97144,1.4 / 2.4
99132,6.0
92775,110
103183,Pos. 5.1
106097,4.0
101307,4.0
103410,6.0
110503,5.0
114617,2.0 /3.0
111890,10.0
98989,11.0
108055,3.0
81286,100
87490,4.1
101313,9.0
102223,20.0 - 20.3
107578,1.1
80892,Pos. 2.0
82134,3.0
86188,17.1
101128,5.1
107641,1.0
102431,32
98986,8.0
99403,3.0
107489,2.0
107365,Pos. 4
107650,2.0
85341,2.0
92472,8.0 + 8.1
99066,9.0
93369,3.1
98413,Pos. 3.0 + 8.0
106135,210
106048,1.0
102428,29
93767,2.0
93707,2.0+3.0+4.0+5.0
91761,1
83807,1.1
107569,1.0
104974,Pos. 1.0 + 1.5
111882,5.4
86401,0.5
85650,250
83638,2.0
81327,4.0
90326,260
99006,6.0
91021,2.0
108488,1
107722,2.0
103363,7.0
87053,2.0
99097,1.0
98919,5.0
120874,6
83643,1.0
107246,1.0
113634,5.0
97769,3.0
110546,1.0
110342,1.0
107377,1.0
107730,3.0
81326,4.0
80903,Pos. 100
110683,1.0
99793,Pos. 5.5
91256,2.1
104942,1.0
103820,1.0
88276,Pos. 1.0 Seite Fassade
83991,5.1
107712,2.0
107584,2.0
83782,5.0
85216,1.0 / 3.0
115368,30.5
99098,2.0
92514,1.0
102406,7
80293,1.0
85340,1.0
108769,1.0
100526,Pos. 1.0 + 1.5
112882,5.0
111884,6.2
113701,1.0 I 2.0
110688,1.0
98971,5.0
99280,4.0
102430,31
99364,3.0
85590,3.0
104352,4.0
107761,7.0
91409,2.1
119297,1.0
117944,1
113636,7.0
111872,8.2
110540,1.0
112047,6.0
120875,7
99311,3.0
92966,2.0
99874,6.0
88136,1
102418,19
107460,3.0
81329,5.0
90363,Pos. 2.0
98922,8.0
114315,2.2
113637,10.0
103137,4
107721,1.0
104368,Pos. 3.0 + 4.0
111267,2
99437,5.0
99038,3.0
120876,8
84196,2.0
89222,3.0 + 7.0 + 10.0
110895,Pos. 1.0
107657,8.0
104119,3.0
86284,7.0
86701,1.5
107605,1.0
109860,7.0
110897,Pos. 1.2
90706,4.0
117128,Pos. 1-2-3
107856,8.0 / 9.0
107404,3.0
107680,5.0
99309,1.0
88106,3
107152,20
101649,20.1
84802,2.0
81251,1.0-3.0
88104,1
112949,Pos. 1.0
118301,1.0
90361,Pos. 1.0
85977,5 + 6
82323,POS.2
105254,1.0
112917,5.1
90383,15.0
92751,1.0.
102897,1.0
111068,3.0
94334,5.0
87436,1.0
86849,Pos 4
85768,Pos. 3.0
88628,1.0
107601,4.0
107505,1.0
113631,3.0
111894,11.0
111948,10.0
104459,2.0
83667,3.0
85809,5.0
111883,6.0
100126,Professional
102433,34
107511,2.0
84803,3.0
86746,Pos. 1.0
86404,2.0 + 3.0
101542,Pos. 1.1
108005,6.0
108699,Pos 8.0
99062,5.0
99434,2.0
93702,3.0
91501,1.0
36362,8.0
107594,3.0
81319,1.0
89968,1.0
89179,1
117410,3.0
107244,1.0
104385,4.0 / 6.0
103939,3.0
95439,Pos. 1.0
99061,4.0
92398,1
81613,1.0
86407,2.5 + 3.5
107616,1.1
107678,3.0
99086,7.7
90210,2.0
99603,Pos. 1
95813,1.0
98412,Pos. 2.0 + 7.0
84124,1.0
86249,1
102437,38
107457,3.0
106093,1.1
102136,2.0+3.0+4.0
102405,6
108815,Pos. 1.0
107475,9.0
112707,2.5
111888,9.4
97302,2.0
90793,1.0
81252,4.0
82112,2.0
110772,1.2
112116,2.2
90373,7.0
99064,7.0
80893,Pos. 10
107723,3.0
86280,1.0
89651,1b / 1c
107459,2.0
80812,Pos. 110
99392,2.0
91764,3
87185,Pos 5
82140,4.0
107644,3.0
91763,2
99870,1.0
86230,5.0
111886,9.0
115837,10
114451,2.0
102414,15
107234,1.0
107513,4.0
114835,20
112716,2.5
120877,9
107718,3.0
90806,7.0
99036,1.0
117321,1.0
112874,4
87236,Pos: 2.0 - 4.0
81188,2.0
83786,2.0
107579,2.0
107241,2.0
107779,2.0
98917,Pos. 1.0 +2.0
103136,2
80390,1.0
87840,1.1
80982,17.1
86400,3
112421,5.2
110058,25
120878,10
117530,5.0
106018,1.0
107512,3.0
99433,1.0
98708,3.0 + 4.0
99130,4.0
83934,3.1
110874,POS. 2
110690,3.0
105861,3.0
90801,2.1
83019,2.0
81609,6.0
85959,2.0 + 4.0
82857,Pos. 4.0
102441,42
102141,1.0
80902,Pos. 35.1
91000,1.0
98967,1.0
84005,2.1
83117,8.0
83677,4.0
85635,2.1
120879,11
104869,6.0
91019,1.0
112043,1.0
112067,6.0
86381,1.0
109679,3.0
91896,3.0
99302,2.0
99005,5.1
101019,1.0
110322,10.1 - 10.20
96715,10.0
99149,2.0
99284,8.0
107707,9.0
107468,3.0/4.0
85967,100.6
85223,5.0
80809,Pos. 1.3
112712,1.0
114836,10
102235,7.0
107456,2.0
83967,2.0
88156,3.0
85796,4.0
94298,Pos. 9.0
90689,2.0
99423,1.0
85825,1.0
80813,Pos.110.1
103135,1
90370,4.0
109832,1.0
104918,1.0
104991,5.0
83113,1.0
89653,1d
99310,2.0
86845,Pos 2
81601,4.0
110056,17
110057,20
114175,1.1
117524,1.0
108856,1.0
100182,4.0
105266,9.1
99816,2
86307,9.0
88058,2.0
86300,2.0
82050,2.0
102711,204.1
107249,4.0
99436,4.0
99121,2.0
105078,3.0
91504,8.1
86697,1.1
111899,23.3
110689,2.0
107811,1.0
106017,4.0
91799,LED für LT (gross) hängend
43384,12
120880,12
101304,1.0
102224,20.0 - 20.3
110040,30
111949,20.0
84010,3.1
80790,11.3
86003,5.0
120881,13
104393,8.0 / 9.0
87121,2.0
112872,2
112070,9.0
112071,9.1
106098,5.0
107830,1.0
106423,4.0 / 6.0
105255,4.0
99330,4.0
98041,4.0
83785,5.0
113703,5.0
105080,4.0
99059,2.0
82165,5.0
99037,2.0
101646,10.2
107702,4.0
114313,1.0
112074,14.0
110771,1.1
111867,3.0
85584,3.0/4.0
82057,9.0-12.0
99081,3.0
106134,1.1
119502,30
103408,2.5 + 4.5
107247,2.0
114618,4.0
114373,12.0
117525,1.3
107466,1.0
107714,3.0
83925,2.1
112049,9.0
114369,10.0
85588,1.0
99374,3.0
91756,3.0
104117,1.0
116254,5.0
111895,11.1
104880,2.2
100366,Pos. 1.0 / 2.0
107580,3.0
86399,2
86375,2.1
84130,1.0
120882,14
92752,2.0
104990,4.0
101305,2.0
120883,15
112117,3.0
82102,3.0
109346,1.0
113078,3.1
113633,4.0
96503,2.0
83928,3.1
89999,5 + 11F
113677,20
111893,10.6
115366,20.0
116251,2.0
111898,23.0
118073,1
97793,3
98943,3.0
120884,16
86406,2.0 + 3.0
80898,Pos. 17
81147,Pos. 3.0 + 5.0
88061,3.0
106407,4.0 / 6.0
43385,13
95902,1.0
82044,2.0
83869,1.1
107679,4.0
107491,2.0
95114,Pos. 4.0
84129,1.1
109225,4.0
120885,17
114368,1.0+2.0
104575,1.0
108006,11.0
113966,10
112697,30.5
99040,5.0
123591,1
99354,3.0
87843,4.0
81148,Pos. 7.0
107655,6.0
106832,5.0 Leuchttransparent NEU
97770,4.0
114370,10.1
112875,5
88089,3.0
81287,110
88056,1.0
99301,1.0
110062,37
112376,1.0
113685,1.0 I 2.0 I 2.1
111266,1
107725,4.0
89958,1.0
87468,1.0
107689,4.0
90799,1.0/2.0
97305,5.0
88108,5
107405,1.0
119365,POS 2
120886,18
99128,2.0
111891,10.2
113712,2.0
106746,Pos. 1.1
105259,5.0
103070,17.0
119367,POS 4
83118,9.0
89768,6.0
107726,5.0
107507,4.0
99875,7.0
97179,2.0
82046,1.0
89258,2.0 + 4.0
80901,Pos. 35
81599,2.0
120887,19
87842,3.0
111953,40.0
120888,20
89843,2.0
80791,12.0
112066,5.0
114129,1
115579,10
112119,6.2
86853,Pos 5
80437,Pos. 32
81597,1.0
113616,4.05
113082,3.3
117411,3.2
119471,4.01
100127,4.0 Entrance
99293,1.0
99294,2.0
119368,POS 5
107392,1.0
88107,4
119369,POS 6
119370,POS 7
83636,1.0
93430,1.0
120889,21
89503,1.0
83631,1.0
104919,1.0
107728,2.0
101306,3.0
98988,10.0
107656,7.0
104977,Pos. 1.0 + 1.5
107724,3.1
119500,11
119511,30
112050,10.0
117570,1
82058,13.0
82135,3.0
98941,1.0
105069,4.0
100122,Showroom
112708,1.0
112883,5.1
110896,Po.1.1
102424,25
107588,1.0
90377,11.0
98417,Pos. 34.1
92093,Pos. 8.0
91703,1.0
83280,2.2
83990,4.1
86403,1.0
92548,3.0
107677,2.0
112722,20.0
89081,1
88017,Pos. 1.2
101052,10_14
112118,6.0
110336,1.0
91769,5
91508,5.0
120890,22
87235,Pos: 1.0
92765,Pos. 1.2
112113,1.0
112563,8.0
107502,1.0
85639,1.1
87170,20.0
82038,1.0
94078,4.0 / 5.0
90380,14.0
99425,3.0
104125,Pos. 2.0
105068,3.0
99312,4.0
91790,2.0
107600,2.0/3.0
81195,25.0
87137,1.0-4.0
80438,Pos. 104.0
80810,Pos. 13
90707,5.0
117409,1.0
87126,2.0
88275,1.0
107568,6.0
104389,7.0
106130,2.0
113617,4.06
112073,13.1
111070,5.0
81230,Pos. 3.0
82859,Pos. 5.0
97792,2
98707,2.0
80896,Pos. 15
86178,2.0
110338,2.0
113706,20
113635,6.0
107393,2.0
104890,2.0
107403,1.0 (2 Stk.) / 2.0 (1 Stk.)
99131,5.0
99102,6.0
96015,Pos. 5.0
107473,6.0
115343,2.0
110055,16
89972,3.0 + 4.0
85062,Pos. 8.0
85766,Pos 1
106902,10_12
85065,Pos. 3.0
84862,Pos. 1.0
110039,20
115353,7.0
100232,6
102439,40
99269,5.0
98936,3.0
80854,1.0
86308,10.0
99871,2.0
99085,7.0
117405,2.0
112700,2.5
110324,10.1 - 10.20
86603,Pos. 10 Fassade neben Spedition
102438,39
90690,3.0
86281,2.0
110059,30
90362,Pos. 1.0
96016,Pos. 2.0
108054,2.0
84863,Pos. 2.0
111067,2.0
102434,35
105999,1.0
102407,8
103406,2.0+3.0+5.0
112372,1
114502,30.6
107806,Pos.3
108962,5.0
102403,4
85568,1.0
88958,7.0 + 8.0
104983,30.1
102420,21
95474,Pos. 1
107703,1.0/2.0
102400,1
101373,3.0
107577,1.0
111889,9.6
112045,4.0
96116,Pos. 5.0
99328,2.0
111864,1.0
112758,1.0
117406,2.2
90803,4.0
99065,8.0
114377,1.0
112069,8.0
106747,Pos.1.1
102228,2.0
86699,1.3
87997,1.0
117412,3.3
116161,3.0
120068,1.1
114365,110a/b
112562,7.0
104876,6.0
102413,14
99279,3.0
98981,4.0
85572,4.0
99341,1.0
97462,1.0
107395,4.0
107470,1.0/2.0
102411,12
113618,6.0
113702,3.0
117319,1.0
86604,Pos. 80 Haupteingang
111900,32.0
89589,1.0
82428,1.1
113081,3.2.1
120807,1
113673,20
111874,12.0
120808,2
99283,7.0
92079,Pos. 1
106856,2.0
111710,1
43386,14
106144,1.0
108959,2.0
102404,5
107398,8.0/9.0
86237,1.0
99401,1.0
107592,1.0
112420,4.2
105507,1.0
107593,2.0
107814,4.2
80435,Pos. 12.0
121912,10
92770,1.0
99635,2.0
113080,3.2
109674,10
102417,18
95440,Pos. 2.0
87132,2.0
86384,4.0
82040,2.0
121913,11
43387,15
99266,2.0
90868,Pos. 13.1.1
107591,4.0
104988,1.0
101025,1.0
121914,12
80908,Pos. 102.1
103000,1.0
108857,2.0
107154,10
107759,4.0
120891,23
107813,2.0 / 3.0
99083,5.0
113629,1.0
117413,3.4
82051,2.0
95080,4.0
98930,3.0
92771,1.1
107467,2.0
107727,1.0
114616,1.0
112115,2.0
83645,1.0
86698,1.2
86001,3.0
97189,2.1
98721,210.0
107713,2.1
107704,3.0/4.0
107506,2.0/3.0
89477,1.0
112694,30.5
82100,1.0
118303,2.0
108219,1.0
100228,1
101309,5.0
86848,3.2
43389,17
101485,1.0 / 1.1 / 1.2
101047,10_06 / 10_08
107565,2.0/3.0
106062,1.0
107477,1.0
99335,1.0
83627,3.1
86302,3.0
99115,5.0
110054,15
113630,2.0
104917,1.0
86852,4.4
89482,3.0
82429,2.0
85046,Pos. 3.0
107455,1.0
107461,4.0
111878,4.2
88198,Pos. 2.0 + 3.0
121915,13
86372,1.0
81192,21.0
91020,1.0
107375,4.0
102138,2.5 + 4.5
80815,Pos.111.1
99634,1.0
99803,1.0 / 2.0
99122,3.0
112709,1.0
104388,5.0
103409,7.0
107236,3.0
105081,4.0
99366,5.0
111069,4.0
114314,2.0
90372,6.0
86283,6.0
87538,1
82151,1.0
111901,32.3
104927,3
98987,9.0
99337,3.0
92399,2
85641,3.0
85942,21.05
101310,6.0
102422,23
114372,11.1
115422,1.0
84720,1.0
84004,2.0
81598,1.0
80897,Pos. 15.1
89221,3.0
99094,1.1
114878,10.0
99282,6.0
107493,4.0
114481,2.1
111887,9.2
90368,2.0
107654,5.0
99277,1.0
113619,7.01
96941,2.0
93208,1.0
107570,2.0
83102,3.0
95475,Pos.2
99067,10.0
112873,3
81213,6.0
82139,3.0
81332,10.0
95329,1.0
90687,1.0
101643,2.0
88812,20.0
99306,2.0
117408,2.4
114492,5.0 / rep.
113721,23.0
98920,6.0
102415,16
105065,1
99415,6.0
87052,1.0
82129,2.0
81194,20.0
111879,4.4
108733,2.0
104098,Pos 1
104926,2
100129,Entrance
107610,2.0
112686,2.5
113720,22.0
118059,7.0
86797,1.0
86729,1.0
81322,2.0
87169,20.0
98982,5.0
90691,4.0
103187,Pos. 6.2
105066,1.0
83932,3.0
89176,1.0
80894,Pos. 11.0
81253,5.0
113672,6.0
113614,4.0
112921,8.1
99082,4.0
121267,4
81193,22.0
82048,3.0
104925,1
105079,4.0
96500,1.0
107458,1.0
114482,3.2
82088,2.0
96434,180
107708,10.0
86398,1
110041,1.0
81105,Pos. 3.0
90325,210
99427,5.0
113900,1.0
88482,3.0
107559,1.0/2.0
104118,2.0
96245,5
92809,VAR. B
99362,1.0
96430,30.1
86238,3.0
82087,1.0
107649,1.0
102419,20
86177,1.0
104576,1.1
85042,Pos. 1.0 + 1.5
109227,6.0
103937,1.0
86282,3.0
88063,4.0
111870,7.5
112114,1.2
98706,1.0
90366,1.0
102410,11
102425,26
100179,1.0
91570,1.1
43390,18
82152,2.0
81231,Pos. 4.0
81321,2.0
113627,4.01
111689,1.1
115342,1.0
112048,7.0
98942,2.0
91022,3.0
99327,1.0
80529,2.1
83666,3.0
83278,2.0
109571,1
92636,1.0
43393,21
82154,4.0
81257,8.0
112846,2.1
111950,21.0
99411,1.0
96502,1.2
99405,5.0
95835,1.0
82136,1.0/2.0
104353,5.0
116748,1.0
110060,35
111593,1.0
112886,20.0
83644,1.0
85054,Pos. 10.0
81323,3.0
86702,2.6
107572,4.0
107245,2.0
102127,21.0
101285,8
98306,210
111868,7.0
119501,20
107575,3.0
107480,4.0
83276,1.0
88936,10
81210,2.0
85769,Pos. 4.0
108088,2.0
108633,1.0/2.0
99001,2.0
99380,2.0
111896,13.0
113632,3.1
80905,Pos. 101
86582,7.0
107503,2.0
102142,2.0
121916,14
90369,3.0
99084,6.0
119499,10
112568,9.0
97394,2.1
119366,POS 3
84117,1.0
121917,15
101345,4.0
108004,4.0
112713,2.0
83630,2.0
88116,Pos. 2.0
89400,5.0
88057,1.3
85585,3.1
114316,3.0
119067,19
101020,4.0
99120,1.0
99298,2.0
112951,Pos. 7.0
92080,Pos. 2
115013,30.5
115367,30.0
108958,1.0
90804,5.0
99054,3.0
99127,1.0
83968,2.1
86700,1.4
111848,4.1
107693,3.0
107760,5.0
104366,Pos. 1.0
107516,2.0
93700,1.0
93765,1.5
107501,4.0
105084,6.0
105866,1.0
103038,2.5
81726,12.0
84016,3.0
85569,2.0
86303,4.0
82138,2.1
96940,1.0
99353,2.0
111951,22.0
113717,13.0
101045,20_01
107699,1.0
108003,3.0
102435,36
82153,3.0
88014,Pos. 1.0
83969,2.1
80811,Pos. 36
88015,Pos. 1.0
80910,Pos. 103.1
103251,3.0
109229,1.0+2.0
104351,3.0
99063,6.0
86843,Pos 1
107500,3.0
113083,3.3.1
110773,2.0
94058,"Convertisseur pour ""Pharmacie"""
90805,6.0
99080,2.0
104462,5.0
103252,4.0
80907,Pos. 102
99388,2.0
98914,3.0
98979,2.0
107613,3.0
108700,Pos. 9.0
120076,POS 2
85594,2.1
87469,1.1
98893,2.0
91075,10
99391,1.0
111885,6.4
89606,1.0
112950,Pos. 6.0
90374,8.0
105076,2.0
105795,1.0
103405,1.0
89770,6.3
89487,Krone
82085,2.0
120077,POS 3
120078,POS 4
111880,5.0
87129,2.0
86748,Pos. 1.0
118302,2.0
104587,02.02
98143,Pos. 5.0
107478,2.0
107242,3.0
104354,6.0
104989,2.0+ 3.0
98937,4.0
120079,POS 5
82145,1.0
100395,4.0/5.0
105082,4.0
88449,1
86854,5.1
90572,1
89971,2.0
83632,130
86299,1.1
89649,1a
119503,31
110774,2.1
99305,1.0
106099,5.3
44003,1
96933,1.0
98039,1.0 / 2.0
98921,7.0
120080,POS 6
103138,4.1
107690,5.0
86298,1.0
113527,Pos. 1
112845,1.1
98928,1.0
99114,4.0
91791,3
81325,4.0
82855,Pos. 1.0
98969,3.0
90323,100
107687,2.0
107574,2.0
107462,5.0
85926,1.0
88956,2.0 - 4.0
92774,2.1
91755,2.0
99315,7.0
120081,POS 7
112072,13.0
110038,10
92971,4.0
99278,2.0
103639,Pos. 3.0
107778,1.0
107700,2.0
104929,5
107585,3.0
102408,9
87128,2.0
112884,14.0
83120,11.0
83626,3.0
86663,3.1
83279,2.1
104943,1.0
86387,1.0
99129,3.0
96019,Pos. 6.0
120082,POS 7 / 8
112774,2.0
111952,24.0
86850,4.2
81256,7.0
108493,2
103184,Pos. 5.2
111877,4.0
109226,5.0
102231,4.0
91754,1.0
111881,5.2
91210,2
83532,1.0
82142,6.0
88955,1.0
114371,11.0
92740,2.4
102401,2
86814,1.0
89591,1.1
82054,6.0
113719,21.0
91023,4.0
107576,4.0
108225,2.0
86844,1.2
81255,6.0
83927,3.0
99100,4.0
108058,6.0
107499,2.0
108960,3.0
87123,3.0
80793,12.2
96054,Pos. 6.0
97081,1.0
84543,Pos. 7.0
116252,3.0
88277,Pos. 2.0 Eingangsbereich
115778,3.0
82132,1.0
81330,5.0
89590,1.0
103254,6.0
105262,8.2
91255,2.0
91767,3+6
44004,2
110061,36
112714,2.5
113077,3.0
107364,Pos. 3
107564,1.0
103807,3.0
116656,1.0
113658,8.0
98144,Pos. 6.0
82056,8.0
113620,20
112466,3.1
115098,Pos. 1.2
114174,1.0
112912,2.1
95609,6.0
108872,1.1
107573,1.0
87138,5.0
91762,1
99079,1.0
92910,1.0
102126,21.0
107372,1.0
102432,33
113704,9.0
85571,3.1
109326,1.0
88420,5.0
89522,5.0
81164,Pos. 40.0
88060,2.0 + 2.1
108087,1.0
108358,1.0
85064,Pos. 2.0
88110,10
99412,2.0
94344,6.3
94419,1.0+2.0
101648,20
90381,19.0
117436,1
83623,1.1
86405,2.0 + 3.0
86301,2.1
80816,Pos.112
85814,5.0
107492,3.0
105257,4.3
107479,3.0
107758,3.0
114560,1.0
80899,Pos. 30
86741,2.1
85574,2.0
99352,1.0
103087,1.0
112064,3.0
99281,5.0
99862,3.0
83988,4.0/5.0
87437,4.0
107602,5.0
105545,1.0
93701,2.0
93933,1.0
99112,2.0
99846,1.0a
85582,1.1
83601,1.0+2.0
107510,1.0
99317,9.0
99316,8.0
93375,1.5
80617,5.0
87130,2.0
84123,1.1
89224,3.0 + 7.0 + 10.0
105547,1.0
98416,Pos. 30.2
96676,Pos. 6.0
96018,Pos. 4.0
85573,1.0
88950,17.1
108871,1.0
101050,10_12
80806,Pos. 1.0
88817,Pos. 2.0
87134,3.0
107615,1.0
104877,6.1
104458,1.0
81258,9.0
107561,4.0
105820,Pos 3
113671,1.0
80808,Pos. 1.2
82090,1.0
106094,1.2
82137,1.1
89769,6.1
99138,1.0
109542,1.2
91502,5.0
98038,1.0 / 2.0
95078,2.0
82084,1.0
85634,2.0
103938,2.0
93374,1.0
86750,Pos. 1.0
99355,4.0
80818,Pos. 113
87180,1
86385,5.0
80050,1.0
83108,8.0
98892,1.0
99847,1.0b
86408,4.0
95079,3.0
98912,1.0
82113,3.0
107238,1.0
95685,1.1
89702,3.0
97303,3.0
104380,1.0 / 2.0
89486,Punkt/Balken
85576,4.0
85036,Pos. 1.0 + 1.5
89521,1.0-4.0
98414,Pos. 9.0
109092,2.0 + 3.0
102809,5.0
107612,2.0
87539,2
86002,4.0
86520,Pos. 3.0 + 6.0
98214,1.3
90375,9.0
107706,6.0 (1 Stk) / 7.0 (2 Stk) / 8.0 (1 Stk.)
102125,20.0 - 20.3
101371,1.0
102226,1.0
97888,Pos. 2
101804,1.0
43560,8
43556,4
82130,3.0
80789,11.2
99375,4.0
86309,11.0
58920,3.0
102423,24
81163,Pos. 3.0
107643,2.0
86305,6.1 / 6.2
85045,Pos. 2.0
107581,4.0
102134,31.0
94117,Pos. 15.1
86664,4.0
89015,3.1
107692,2.0
101311,7.0
83116,7.0
83989,4.1
86846,2.2
91202,1.0
99314,6.0
81844,Pos. 2.0
88062,3.0
87615,Pos. 5.0
109833,2.0
99336,2.0
98985,7.0
93770,4.0
93703,4.0
85960,2.1 + 4.1
80436,Pos. 16
84804,4.0
104349,1.0
90073,1.0 + 3.0
99872,3.0
107248,3.0
80792,12.1
84009,3.0
86306,7.0 / 8.0
95081,5.0
80906,Pos. 101.1
102124,20.0 - 20.3
107808,1.0
104357,3.1
103320,24.0
88105,2
92773,2.0
99329,3.0
95610,6.1
101329,3.1
107490,1.0
89607,2.0
93729,1.0
101314,10.0
105366,5.0
100233,7
107583,1.0
102429,30
99414,5.5
90367,1.01
107243,4.0
107691,1.0
99817,3
107566,4.0
82043,1.0
107515,1.0
104277,1.0 & 2.0
107711,1.0
99004,5.0
92754,3.0
83625,2.1
83805,1.0
103249,1.0
102230,3.1
99055,4.0
99381,3.0
84011,3.1
80909,Pos. 103
81730,13.0
88059,2.1
80787,11.0
89708,3.1
109677,1.2/2.2
107508,5.0
87489,4.0
80900,Pos. 31
83907,4
81331,10.0
94800,30.0 - 30.22
96620,2.0
96505,2.2
103321,24.0
107474,7.0/8.0
86847,Pos 3
102449,28
107681,6.0
99394,4.0
99342,2.0
85961,2.2 + 4.2
87054,3.0
83622,1.0
99039,4.0
98713,5.1
101308,4.1
107606,2.0
107374,3.0
103364,10_08
107567,5.0
101236,3
105070,4.1
81600,3.0
97729,Pos. 2
104586,02
86851,4.3
109676,1.0/2.0
105067,2.0
104874,1.0
109572,2
103315,2
107472,5.0
104892,3.0
105077,2.0
88934,50.0
107857,10.0
107498,1.0
102426,27
107476,1.0
104460,3.0
88418,4.0
82128,1.0
89481,1.0 + 2.0
104982,22.0
101644,2.1
104383,3.0
87857,1.4
107471,3.0/4.0
100987,2
100230,3
106096,3.0
101918,2
87140,6.1
86521,Pos. 4.0
84197,3.0
83635,1.0
107855,6.0
84109,1.1
80434,Pos. 2.0
102416,17
105256,4.2
102421,22
107153,30
88481,1.0
88109,1.1 + 5.1
107237,4.0
108057,5.0
107653,4.0
107642,1.1
56560,1.0
107705,5.0
106129,1.0
103186,Pos. 6.1
101048,20_03 / 20_04
104928,4
117526,2.0
104376,Pos. 5.0
102120,31.2 / 31.3
102233,5.1
107651,2.1
107831,2.0
100229,2
104889,1.0
102229,3.0
108053,1.0
100180,2.0
107394,3.0
57054,4
57055,5
123592,2
123593,3
50155,1
54825,1.0
50156,2
50157,3
50158,4
49030,22
73551,8
45477,19
45478,20
45479,21
45480,22
45481,23
45482,24
45483,25
45484,26
45485,27
45486,28
45487,29
45488,30
45489,31
45499,41
45490,32
45491,33
45492,34
45493,35
45494,36
45495,37
45496,38
45497,39
45498,40
55933,8.0
54763,16-20
76808,Pos. 1.0
39313,10.0
49269,50.0
69714,6.0
82674,POS. 2
86374,2.0
90324,170
73552,9
101961,Pos. 1à7
96986,Pos. 1à3
89611,Pos.30/30.1
101511,Pos. 30.5
89610,Pos. 2
105261,8.0
109097,Pos. 6
107151,10
115831,1
104102,Pos 5
110323,10.2 & 10.5
99139,2.0
112710,2.0
108481,Pos 1.0
112564,9.0
106133,1.0
108734,11.2
104778,H
110898,Pos. 2.0
114317,3.2
113664,20
116731,POS.1
112065,4.0
97152,POS. 5
106739,Pos. 1.1
115840,30
115838,11
111692,1.0
112885,14.1
54416,1
73553,10
33265,3.0
33350,Pos.1.0
33351,Pos.2.0
54417,2
31726,Pos. 2.0
32099,1
32056,Pos.1.1
32058,Pos.1.2
32059,Pos.2.0
32061,Pos.6.0
33352,Pos.3.0
32383,1.0
33353,Pos.4.0
36506,38
54427,12
59848,2.0
33354,Pos.5.0
33356,Pos.6.0
33357,Pos.7.0
33358,Pos.8.0
33572,5.1
33727,Façade Ouest
33729,Façade Nord
33731,Enseigne intérieur
34093,Pos.3.0
34113,Pos.9.0
34115,Pos.10.0
34117,Pos.7.0
59845,1.0
59846,1.1
35063,1.1
35490,2.0
121630,Pos. 6.0
36049,020.0
36050,020.1
36127,1
36128,2
36129,3
36130,4
36131,5
36132,6
36133,7
36134,8
36356,1.0
36357,2.0
36358,3.0
36359,4.0
36360,5.0
36361,7.0
36363,9.0
36364,10
36365,11.0
59847,1.2
36366,12.0
36383,Pos. 2.0
36478,10
36469,1
36470,2
36471,3
36472,4
